CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,213975,212948,44.74M,44.52M,+20735%,5.4%
00827B106,AFRM,AFFIRM HLDGS INC,576674,576674,26.06M,26.06M,NEW,3.1%
Q4982L109,IREN,IREN LIMITED,15960492,3034393,97.2M,18.48M,+23.5%,11.7%
26603R106,DUOL,DUOLINGO INC,147655,45962,45.85M,14.27M,+45.2%,5.5%
10806X102,BBIO,BRIDGEBIO PHARMA INC,557646,282731,19.28M,9.77M,+102.8%,2.3%
44812J104,HUT,HUT 8 CORP,2424485,606029,28.17M,7.04M,+33.3%,3.4%
595112103,MU,MICRON TECHNOLOGY INC,502052,59544,43.62M,5.17M,+13.5%,5.3%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,38942,24277,6.46M,4.03M,+165.5%,0.78%
433000106,HIMS,HIMS & HERS HEALTH INC,1642493,112949,48.54M,3.34M,+7.4%,5.8%
09173B107,BITF,BITFARMS LTD,5203749,1219482,4.1M,961.2K,+30.6%,0.49%
697435105,PANW,PALO ALTO NETWORKS INC,5739,4877,979.3K,832.21K,+565.8%,0.12%
00847X104,AGIO,AGIOS PHARMACEUTICALS INC,21468,21468,629.01K,629.01K,NEW,0.08%
687793109,OSCR,OSCAR HEALTH INC,4521445,47592,59.28M,623.93K,+1.1%,7.1%
N0731H103,ATAI,ATAI LIFE SCIENCES NV,439107,439107,597.19K,597.19K,NEW,0.07%
934423104,WBD,WARNER BROS DISCOVERY INC,48533,48533,520.76K,520.76K,NEW,0.06%
032724106,ANAB,ANAPTYSBIO INC,25422,25422,472.6K,472.6K,NEW,0.06%
55354G100,MSCI,MSCI INC,835,835,472.19K,472.19K,NEW,0.06%
18915M107,NET,CLOUDFLARE INC,4129,4129,465.3K,465.3K,NEW,0.06%
29337E102,ELVN,ENLIVEN THERAPEUTICS INC,19386,19386,381.52K,381.52K,NEW,0.05%
20451W101,CMPS,COMPASS PATHWAYS PLC,246320,130623,704.48K,373.58K,+112.9%,0.08%
30212W100,EXPI,EXP WORLD HLDGS INC,36144,36144,353.49K,353.49K,NEW,0.04%
N5749R100,MRUS,MERUS N V,29612,8210,1.25M,345.56K,+38.4%,0.15%
46625H100,JPM,JPMORGAN CHASE & CO.,3965,1323,972.62K,324.53K,+50.1%,0.12%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,6013,6013,318.51K,318.51K,NEW,0.04%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1269,830,447.42K,292.64K,+189.1%,0.05%
89532M101,TRVI,TREVI THERAPEUTICS INC,41987,41987,264.1K,264.1K,NEW,0.03%
G52694109,KNSA,KINIKSA PHARMACEUTICALS INTL,11878,11878,263.81K,263.81K,NEW,0.03%
038222105,AMAT,APPLIED MATLS INC,2620,1568,380.21K,227.55K,+149%,0.05%
589492107,MREO,MEREO BIOPHARMA GROUP PLC,101070,101070,227.41K,227.41K,NEW,0.03%
G2519Y108,BAP,CREDICORP LTD,9776,1071,1.82M,199.38K,+12.3%,0.22%
23292B104,HEPS,D MARKET ELECT SVCS & TRADI,1569011,69516,4.47M,198.12K,+4.6%,0.54%
G6683N103,NU,NU HLDGS LTD,32798,17635,335.85K,180.58K,+116.3%,0.04%
00973Y108,AKRO,AKERO THERAPEUTICS INC,4437,4437,179.61K,179.61K,NEW,0.02%
76155X100,RVMD,REVOLUTION MEDICINES INC,5044,5044,178.36K,178.36K,NEW,0.02%
877619106,TSHA,TAYSHA GENE THERAPIES INC,117062,117062,162.72K,162.72K,NEW,0.02%
83406F102,SOFI,SOFI TECHNOLOGIES INC,13551,13551,157.6K,157.6K,NEW,0.02%
53229C109,LSPD,LIGHTSPEED COMMERCE INC,17200,17200,150.5K,150.5K,NEW,0.02%
037833100,AAPL,APPLE INC,1256,449,279K,99.74K,+55.6%,0.03%
46120E602,ISRG,INTUITIVE SURGICAL INC,329,195,162.94K,96.58K,+145.5%,0.02%
009066101,ABNB,AIRBNB INC,3832,701,457.77K,83.74K,+22.4%,0.06%
007903107,AMD,ADVANCED MICRO DEVICES INC,1697,603,174.35K,61.95K,+55.1%,0.02%
30052F100,EVGO,EVGO INC,22316,22316,59.36K,59.36K,NEW,<.01%
64110L106,NFLX,NETFLIX INC,193,48,179.98K,44.76K,+33.1%,0.02%
G4124C109,GRAB,GRAB HOLDINGS LTD,393961,7297,1.78M,33.06K,+1.9%,0.21%
11135F101,AVGO,BROADCOM INC,531,181,88.91K,30.3K,+51.7%,0.01%
836100107,SOUN,SOUNDHOUND AI INC,0,-2154,0,-42.73K,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-620,0,-68.48K,CLOSE,0%
02451V309,ABAT,AMERICAN BATTERY TECHNOLOGY,0,-32172,0,-79.14K,CLOSE,0%
17253J106,CIFR,CIPHER MINING INC,6276188,-38499,14.44M,-88.55K,-0.6%,1.7%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,77802,-1119,6.89M,-99.04K,-1.4%,0.83%
781154109,RBRK,RUBRIK INC.,12960,-2288,790.3K,-139.52K,-15%,0.1%
83089J108,SKYT,SKYWATER TECHNOLOGY INC,0,-10328,0,-142.53K,CLOSE,0%
04965B100,ATOM,ATOMERA INC,0,-13862,0,-160.8K,CLOSE,0%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,36914,-23005,267.26K,-166.56K,-38.4%,0.03%
767292105,RIOT,RIOT PLATFORMS INC,685837,-24029,4.88M,-171.09K,-3.4%,0.59%
45790W108,INZY,INOZYME PHARMA INC,0,-63799,0,-176.72K,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-451,0,-182.13K,CLOSE,0%
18452B209,CLSK,CLEANSPARK INC,585246,-29931,3.93M,-201.14K,-4.9%,0.47%
G0567U127,ARQQ,ARQIT QUANTUM INC,0,-5322,0,-206.71K,CLOSE,0%
75901B107,RGNX,REGENXBIO INC,0,-29696,0,-229.55K,CLOSE,0%
55287L101,MBX,MBX BIOSCIENCES INC,0,-12743,0,-234.85K,CLOSE,0%
81762P102,NOW,SERVICENOW INC,0,-222,0,-235.35K,CLOSE,0%
61559X104,MLTX,MOONLAKE IMMUNOTHERAPEUTICS,14610,-6138,570.81K,-239.81K,-29.6%,0.07%
N52586117,LILMF,LILIUM N V,0,-12442384,0,-248.85K,CLOSE,0%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,21655,-8215,784.13K,-297.47K,-27.5%,0.09%
45166A102,IDYA,IDEAYA BIOSCIENCES INC,42715,-20957,699.67K,-343.28K,-32.9%,0.08%
95075A107,HOWL,WEREWOLF THERAPEUTICS INC,0,-241056,0,-356.76K,CLOSE,0%
282559103,ETNB,89BIO INC,0,-47469,0,-371.21K,CLOSE,0%
07373V105,BEAM,BEAM THERAPEUTICS INC,15771,-19643,308.01K,-383.63K,-55.5%,0.04%
31189P102,FATE,FATE THERAPEUTICS INC,0,-247564,0,-408.48K,CLOSE,0%
24823R105,DNLI,DENALI THERAPEUTICS INC,0,-21011,0,-428.2K,CLOSE,0%
12674W109,CABA,CABALETTA BIO INC,0,-190000,0,-431.3K,CLOSE,0%
70959W103,PAG,PENSKE AUTOMOTIVE GRP INC,2414,-2998,347.57K,-431.65K,-55.4%,0.04%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,116565,-55149,924.36K,-437.33K,-32.1%,0.11%
60255C885,DFTX,MIND MEDICINE MINDMED INC,0,-63405,0,-441.3K,CLOSE,0%
81141R100,SE,SEA LTD,5195,-3672,677.9K,-479.16K,-41.4%,0.08%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,3570,-5021,349.82K,-492.01K,-58.4%,0.04%
91324P102,UNH,UNITEDHEALTH GROUP INC,859,-1005,449.9K,-526.37K,-53.9%,0.05%
808513105,SCHW,SCHWAB CHARLES CORP,3545,-7751,277.5K,-606.75K,-68.6%,0.03%
05280R100,AUTL,AUTOLUS THERAPEUTICS PLC,199359,-437620,309.01K,-678.31K,-68.7%,0.04%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,42694,-22621,1.37M,-727.27K,-34.6%,0.17%
78463M107,SPSC,SPS COMM INC,0,-4239,0,-779.93K,CLOSE,0%
983134107,WYNN,WYNN RESORTS LTD,0,-9070,0,-781.47K,CLOSE,0%
45258D105,IMCR,IMMUNOCORE HLDS PLC,40787,-27053,1.21M,-802.66K,-39.9%,0.15%
09075V102,BNTX,BIONTECH SE,10586,-8894,963.96K,-809.89K,-45.7%,0.12%
52187K200,LPTX,LEAP THERAPEUTICS INC,0,-282008,0,-810.77K,CLOSE,0%
23282W605,CYTK,CYTOKINETICS INC,0,-19283,0,-907.07K,CLOSE,0%
85205L107,SWTX,SPRINGWORKS THERAPEUTICS INC,30257,-23282,1.34M,-1.03M,-43.5%,0.16%
M5216V106,GLBE,GLOBAL E ONLINE LTD,0,-20419,0,-1.11M,CLOSE,0%
230031106,CGEM,CULLINAN THERAPEUTICS INC,0,-94344,0,-1.15M,CLOSE,0%
52567D107,LMND,LEMONADE INC,362909,-36811,11.41M,-1.16M,-9.2%,1.4%
75943R102,RLAY,RELAY THERAPEUTICS INC,0,-284508,0,-1.17M,CLOSE,0%
98420N105,XENE,XENON PHARMACEUTICALS INC,17352,-36576,582.16K,-1.23M,-67.8%,0.07%
04016X101,ARGX,ARGENX SE,1847,-2185,1.09M,-1.29M,-54.2%,0.13%
05464C101,AXON,AXON ENTERPRISE INC,1836,-2625,965.64K,-1.38M,-58.8%,0.12%
90353T100,UBER,UBER TECHNOLOGIES INC,4059,-20231,295.74K,-1.47M,-83.3%,0.04%
925050106,VRNA,VERONA PHARMA PLC,5407,-26423,343.29K,-1.68M,-83%,0.04%
G4R20B107,INTR,INTER & CO INC,0,-598629,0,-2.53M,CLOSE,0%
