CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
811916105,SA,SEABRIDGE GOLD INC,7342955,4295907,85.69M,50.13M,+141%,8.9%
67077M108,NTR,NUTRIEN LTD,571481,490317,28.39M,24.35M,+604.1%,2.9%
354613101,BEN,FRANKLIN RESOURCES INC,2435982,1227145,46.89M,23.62M,+101.5%,4.9%
226406106,CRESY,CRESUD S A C I F Y A,1996135,584878,22.06M,6.46M,+41.4%,2.3%
023939101,AMTM,AMENTUM HOLDINGS INC,1077495,311513,19.61M,5.67M,+40.7%,2%
75281A109,RRC,RANGE RES CORP,2846663,140043,113.67M,5.59M,+5.2%,11.8%
66987E206,NG,NOVAGOLD RES INC,18591730,1584886,54.29M,4.63M,+9.3%,5.6%
46578C108,IE,IVANHOE ELECTRIC INC,3340185,782960,19.41M,4.55M,+30.6%,2%
067901108,B,BARRICK GOLD CORP,5044236,231624,98.06M,4.5M,+4.8%,10.2%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,1523668,61100,60.54M,2.43M,+4.2%,6.3%
00912X302,AL,AIR LEASE CORP,296911,33951,14.34M,1.64M,+12.9%,1.5%
80013R206,SAND,SANDSTORM GOLD LTD,2080780,98500,15.71M,743.67K,+5%,1.6%
46428Q109,SLV,ISHARES SILVER TR,15556,15556,482.08K,482.08K,NEW,0.05%
46050R102,THM,INTERNATIONAL TOWER HILL MIN,14448418,499111,9.13M,315.44K,+3.6%,0.95%
927926303,VGZ,VISTA GOLD CORP,4042525,36326,3.35M,30.08K,+0.9%,0.35%
500631106,KEP,KOREA ELEC PWR CORP,1099905,0,8.15M,0,NO CHANGE,0.85%
65340P106,NXE,NEXGEN ENERGY LTD,0,-5205,0,-34.35K,CLOSE,0%
165167735,EXE,EXPAND ENERGY CORPORATION,864487,-55458,96.23M,-6.17M,-6%,10%
714266103,PPTA,PERPETUA RESOURCES CORP,1104398,-1046606,11.81M,-11.19M,-48.7%,1.2%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,19666067,-11804672,22.62M,-13.58M,-37.5%,2.3%
651639106,NEM,NEWMONT CORP,406615,-348532,19.63M,-16.83M,-46.2%,2%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-220556,0,-18.7M,CLOSE,0%
48268K101,KT,KT CORP,6311479,-1603864,111.78M,-28.4M,-20.3%,11.6%
780287108,RGLD,ROYAL GOLD INC,296790,-221388,48.53M,-36.2M,-42.7%,5%
962879102,WPM,WHEATON PRECIOUS METALS CORP,692499,-484593,53.76M,-37.62M,-41.2%,5.6%
G0508H110,ALTM,ARCADIUM LITHIUM PLC,0,-7370438,0,-37.81M,CLOSE,0%
413216300,HMY,HARMONY GOLD MINING CO LTD,17215,-2707637,254.27K,-39.99M,-99.4%,0.03%
Total,,,,,964.37M,-111.37M,-11.9%,100%
