CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,495208,495208,76.58M,76.58M,NEW,12.3%
19260Q107,COIN,COINBASE GLOBAL INC,439543,336405,75.7M,57.94M,+326.2%,12.2%
11135F101,AVGO,BROADCOM INC,366556,332718,61.37M,55.71M,+983.3%,9.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,597917,525628,61.43M,54M,+727.1%,9.9%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,537167,456553,45.34M,38.53M,+566.3%,7.3%
70450Y103,PYPL,PAYPAL HLDGS INC,541728,491872,35.35M,32.09M,+986.6%,5.7%
64110L106,NFLX,NETFLIX INC,29528,29528,27.54M,27.54M,NEW,4.4%
67066G104,NVDA,NVIDIA CORPORATION,175205,175205,18.99M,18.99M,NEW,3%
833445109,SNOW,SNOWFLAKE INC,110228,81054,16.11M,11.85M,+277.8%,2.6%
254687106,DIS,DISNEY WALT CO,187987,95602,18.55M,9.44M,+103.5%,3%
060505104,BAC,BANK AMERICA CORP,296955,217910,12.39M,9.09M,+275.7%,2%
46625H100,JPM,JPMORGAN CHASE & CO.,32364,20903,7.94M,5.13M,+182.4%,1.3%
82509L107,SHOP,SHOPIFY INC,52361,52361,5M,5M,NEW,0.8%
01609W102,BABA,ALIBABA GROUP HLDG LTD,345578,30365,45.7M,4.02M,+9.6%,7.3%
747525103,QCOM,QUALCOMM INC,23442,19375,3.6M,2.98M,+476.4%,0.58%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,11803,6642,4.16M,2.34M,+128.7%,0.67%
86800U302,SMCI,SUPER MICRO COMPUTER INC,64770,64770,2.22M,2.22M,NEW,0.36%
097023105,BA,BOEING CO,10520,10520,1.79M,1.79M,NEW,0.29%
81369Y506,XLE,SELECT SECTOR SPDR TR,35336,18804,3.3M,1.76M,+113.7%,0.53%
30231G102,XOM,EXXON MOBIL CORP,13629,13629,1.62M,1.62M,NEW,0.26%
87612E106,TGT,TARGET CORP,36330,4006,3.79M,418.07K,+12.4%,0.61%
91680M107,UPST,UPSTART HLDGS INC,25381,1230,1.17M,56.62K,+5.1%,0.19%
722304102,PDD,PDD HOLDINGS INC,2281,-502,269.96K,-59.41K,-18%,0.04%
83304A106,SNAP,SNAP INC,11264,-13858,98.11K,-120.7K,-55.2%,0.02%
98422D105,XPEV,XPENG INC,0,-16992,0,-200.84K,CLOSE,0%
654106103,NKE,NIKE INC,0,-2698,0,-204.16K,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,0,-4385,0,-233.59K,CLOSE,0%
345370860,F,FORD MTR CO,0,-25389,0,-251.35K,CLOSE,0%
17275R102,CSCO,CISCO SYS INC,0,-4694,0,-277.88K,CLOSE,0%
00827B106,AFRM,AFFIRM HLDGS INC,0,-5428,0,-330.56K,CLOSE,0%
91324P102,UNH,UNITEDHEALTH GROUP INC,0,-679,0,-343.48K,CLOSE,0%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,0,-1598,0,-351.29K,CLOSE,0%
674599105,OXY,OCCIDENTAL PETE CORP,0,-7243,0,-357.88K,CLOSE,0%
550021109,LULU,LULULEMON ATHLETICA INC,0,-1150,0,-439.77K,CLOSE,0%
36467W109,GME,GAMESTOP CORP NEW,33287,-20984,742.97K,-468.36K,-38.7%,0.12%
336433107,FSLR,FIRST SOLAR INC,7412,-4370,937.1K,-552.5K,-37.1%,0.15%
90353T100,UBER,UBER TECHNOLOGIES INC,4050,-8398,295.08K,-611.88K,-67.5%,0.05%
36118L106,FUTU,FUTU HLDGS LTD,0,-12593,0,-1.01M,CLOSE,0%
60770K107,MRNA,MODERNA INC,0,-24266,0,-1.01M,CLOSE,0%
458140100,INTC,INTEL CORP,0,-52703,0,-1.06M,CLOSE,0%
855244109,SBUX,STARBUCKS CORP,0,-11807,0,-1.08M,CLOSE,0%
539830109,LMT,LOCKHEED MARTIN CORP,0,-2859,0,-1.39M,CLOSE,0%
58933Y105,MRK,MERCK & CO INC,0,-14148,0,-1.41M,CLOSE,0%
98980L101,ZM,ZOOM COMMUNICATIONS INC,0,-18949,0,-1.55M,CLOSE,0%
78464A698,KRE,SPDR SER TR,0,-29811,0,-1.8M,CLOSE,0%
09260D107,BX,BLACKSTONE INC,0,-11037,0,-1.9M,CLOSE,0%
31428X106,FDX,FEDEX CORP,0,-6854,0,-1.93M,CLOSE,0%
931142103,WMT,WALMART INC,35098,-24055,3.08M,-2.11M,-40.7%,0.49%
038222105,AMAT,APPLIED MATLS INC,0,-14140,0,-2.3M,CLOSE,0%
146869102,CVNA,CARVANA CO,0,-11883,0,-2.42M,CLOSE,0%
009066101,ABNB,AIRBNB INC,0,-20636,0,-2.71M,CLOSE,0%
437076102,HD,HOME DEPOT INC,4225,-7698,1.55M,-2.82M,-64.6%,0.25%
47215P106,JD,JD.COM INC,19504,-70254,802K,-2.89M,-78.3%,0.13%
N07059210,ASML,ASML HOLDING N V,0,-4647,0,-3.22M,CLOSE,0%
532457108,LLY,ELI LILLY & CO,0,-4264,0,-3.29M,CLOSE,0%
717081103,PFE,PFIZER INC,0,-137445,0,-3.65M,CLOSE,0%
949746101,WFC,WELLS FARGO CO NEW,128156,-52504,9.2M,-3.77M,-29.1%,1.5%
172967424,C,CITIGROUP INC,0,-64409,0,-4.53M,CLOSE,0%
166764100,CVX,CHEVRON CORP NEW,22804,-28780,3.81M,-4.81M,-55.8%,0.61%
92189F676,SMH,VANECK ETF TRUST,0,-23794,0,-5.76M,CLOSE,0%
149123101,CAT,CATERPILLAR INC,0,-18678,0,-6.78M,CLOSE,0%
92826C839,V,VISA INC,0,-21833,0,-6.9M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-20903,0,-6.99M,CLOSE,0%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,0,-129424,0,-7.8M,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,12745,-8826,12.05M,-8.35M,-40.9%,1.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,145030,-50407,24.07M,-8.37M,-25.8%,3.9%
81369Y605,XLF,SELECT SECTOR SPDR TR,0,-191493,0,-9.25M,CLOSE,0%
594972408,MSTR,MICROSTRATEGY INC,0,-33450,0,-9.69M,CLOSE,0%
617446448,MS,MORGAN STANLEY,0,-79464,0,-9.99M,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,0,-22086,0,-11.63M,CLOSE,0%
30303M102,META,META PLATFORMS INC,0,-21712,0,-12.71M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-77193,0,-12.86M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-156585,0,-13.18M,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,20473,-24249,11.18M,-13.25M,-54.2%,1.8%
00724F101,ADBE,ADOBE INC,0,-53298,0,-23.7M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,873,-13530,1.7M,-26.4M,-93.9%,0.27%
88160R101,TSLA,TESLA INC,0,-91056,0,-36.77M,CLOSE,0%
037833100,AAPL,APPLE INC,14756,-217775,3.28M,-48.37M,-93.7%,0.53%
46428Q109,SLV,ISHARES SILVER TR,0,-5330451,0,-140.35M,CLOSE,0%
78463V107,GLD,SPDR GOLD TR,70120,-565931,20.2M,-163.07M,-89%,3.2%
78462F103,SPY,SPDR S&P 500 ETF TR,0,-287833,0,-168.69M,CLOSE,0%
Total,,,,,622.93M,-389.24M,-39.3%,100%
