CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88160R101,TSLA,TESLA INC,1548366,363973,401.21M,94.31M,+30.7%,5.2%
88023B103,TEM,TEMPUS AI INC,4260553,1021460,205.4M,49.24M,+31.5%,2.6%
244199105,DE,DEERE & CO,166099,90784,77.96M,42.61M,+120.5%,1%
37637K108,GTLB,GITLAB INC-CL A,1396613,888900,65.53M,41.71M,+175.1%,0.84%
007903107,AMD,ADVANCED MICRO DEVICES,1258249,344213,129.26M,35.36M,+37.7%,1.7%
023135106,AMZN,AMAZON.COM INC,962985,164922,183.22M,31.38M,+20.7%,2.4%
05605H100,BWXT,BWX TECHNOLOGIES INC,317468,317468,31.32M,31.32M,NEW,0.4%
46269C102,IRDM,IRIDIUM COMMUNICATIONS INC,3889045,1061465,106.21M,28.99M,+37.5%,1.4%
79466L302,CRM,SALESFORCE INC,103907,103907,27.88M,27.88M,NEW,0.36%
451051106,IBTA,IBOTTA INC-CL A,1053518,429516,44.46M,18.13M,+68.8%,0.57%
452327109,ILMN,ILLUMINA INC,673738,181198,53.45M,14.37M,+36.8%,0.69%
009066101,ABNB,AIRBNB INC-CLASS A,119394,119394,14.26M,14.26M,NEW,0.18%
056752108,BIDU,BAIDU INC - SPON ADR,150007,150007,13.8M,13.8M,NEW,0.18%
880770102,TER,TERADYNE INC,1783818,148131,147.4M,12.24M,+9.1%,1.9%
72352L106,PINS,PINTEREST INC- CLASS A,4461816,264443,138.32M,8.2M,+6.3%,1.8%
88339J105,TTD,TRADE DESK INC/THE -CLASS A,953678,146199,52.15M,7.99M,+18.1%,0.67%
07373V105,BEAM,BEAM THERAPEUTICS INC,4270020,312409,83.27M,6.09M,+7.9%,1.1%
888787108,TOST,TOAST INC-CLASS A,5002752,155831,165.94M,5.17M,+3.2%,2.1%
254687106,DIS,WALT DISNEY CO/THE,125104,40316,12.35M,3.98M,+47.5%,0.16%
13321L108,CCJ,CAMECO CORP,557738,89164,22.96M,3.67M,+19%,0.3%
594918104,MSFT,MICROSOFT CORP,38885,9439,14.58M,3.54M,+32.1%,0.19%
74624M102,PSTG,PURE STORAGE INC - CLASS A,1340846,74108,59.36M,3.28M,+5.9%,0.77%
48581R205,KSPI,JSC KASPI.KZ ADR,313545,24616,29.11M,2.29M,+8.5%,0.38%
46125A100,LUNR,INTUITIVE MACHINES INC,259706,259706,1.93M,1.93M,NEW,0.02%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,68966,7878,14.44M,1.65M,+12.9%,0.19%
008073108,AVAV,AEROVIRONMENT INC,196504,7929,23.41M,944.66K,+4.2%,0.3%
00091E109,ABSI,ABSCI CORP,1493865,350036,3.73M,875.09K,+30.6%,0.05%
456941103,INR,INFINITY NATURAL RESOUR-CL A,37981,37981,712.14K,712.14K,NEW,<.01%
443628102,HBM,HUDBAY MINERALS INC,100303,58999,761.3K,447.8K,+142.8%,<.01%
136385101,CNQ,CANADIAN NATURAL RESOURCES,65456,14285,2.02M,439.98K,+27.9%,0.03%
67077M108,NTR,NUTRIEN LTD,84593,6364,4.2M,316.1K,+8.1%,0.05%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWRE,6418,1494,1.33M,309.6K,+30.3%,0.02%
11777Q209,BTG,B2GOLD CORP,97600,97600,278.16K,278.16K,NEW,<.01%
53115L104,LBRT,LIBERTY ENERGY INC,47850,16551,757.47K,262K,+52.9%,<.01%
296006109,ERO,ERO COPPER CORP,21000,21000,254.52K,254.52K,NEW,<.01%
675232102,OII,OCEANEERING INTL INC,27675,10628,603.59K,231.8K,+62.3%,<.01%
89151E109,TTE,TOTALENERGIES SE -SPON ADR,60079,2657,3.88M,171.8K,+4.6%,0.05%
30231G102,XOM,EXXON MOBIL CORP,43999,1346,5.23M,160.08K,+3.2%,0.07%
