CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007903107,AMD,ADVANCED MICRO DEVICES INC,36702,36702,3.77M,3.77M,NEW,15.7%
67066G104,NVDA,NVIDIA CORPORATION,22880,10429,2.48M,1.13M,+83.8%,10.3%
92537N108,VRT,VERTIV HOLDINGS CO,14876,14876,1.07M,1.07M,NEW,4.5%
852234103,XYZ,BLOCK INC,19022,19022,1.03M,1.03M,NEW,4.3%
012653101,ALB,ALBEMARLE CORP,20354,7735,1.47M,557.07K,+61.3%,6.1%
452327109,ILMN,ILLUMINA INC,6043,6043,479.45K,479.45K,NEW,2%
458140100,INTC,INTEL CORP,78052,21000,1.77M,476.91K,+36.8%,7.4%
038222105,AMAT,APPLIED MATLS INC,12670,3255,1.84M,472.37K,+34.6%,7.7%
040413205,ANET,ARISTA NETWORKS INC,8333,6017,645.64K,466.2K,+259.8%,2.7%
11135F101,AVGO,BROADCOM INC,1576,1576,263.87K,263.87K,NEW,1.1%
682189105,ON,ON SEMICONDUCTOR CORP,6168,6168,250.98K,250.98K,NEW,1%
70450Y103,PYPL,PAYPAL HLDGS INC,5180,1875,338K,122.34K,+56.7%,1.4%
00724F101,ADBE,ADOBE INC,1490,190,571.46K,72.87K,+14.6%,2.4%
29355A107,ENPH,ENPHASE ENERGY INC,11937,784,740.69K,48.65K,+7%,3.1%
016255101,ALGN,ALIGN TECHNOLOGY INC,1296,150,205.88K,23.83K,+13.1%,0.86%
86800U302,SMCI,SUPER MICRO COMPUTER INC,7380,-200,252.69K,-6.85K,-2.6%,1.1%
042068205,ARM,ARM HOLDINGS PLC,31757,-727,3.39M,-77.64K,-2.2%,14.1%
595112103,MU,MICRON TECHNOLOGY INC,5510,-2748,478.76K,-238.77K,-33.3%,2%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-717,0,-245.33K,CLOSE,0%
92343V104,VZ,VERIZON COMMUNICATIONS INC,0,-9053,0,-362.03K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,3932,-2578,748.1K,-490.49K,-39.6%,3.1%
02079K305,GOOGL,ALPHABET INC,3883,-12103,600.47K,-1.87M,-75.7%,2.5%
037833100,AAPL,APPLE INC,0,-21078,0,-5.28M,CLOSE,0%
88160R101,TSLA,TESLA INC,6161,-22128,1.6M,-5.73M,-78.2%,6.7%
594918104,MSFT,MICROSOFT CORP,0,-14466,0,-6.1M,CLOSE,0%
Total,,,,,24M,-10.16M,-25.2%,100%
