CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,60810,39895,10.48M,6.88M,+190.7%,4%
43785V102,MCHB,HOMESTREET INC,189024,189024,2.22M,2.22M,NEW,0.85%
957638109,WAL,WESTERN ALLIANCE BANCORP,90979,20509,6.99M,1.58M,+29.1%,2.7%
139737100,CBNK,CAPITAL BANCORP INC MD,88925,54129,2.52M,1.53M,+155.6%,0.96%
20786W107,CNOB,CONNECTONE BANCORP INC,210724,59201,5.12M,1.44M,+39.1%,2%
78442P106,SLM,SLM CORP,405805,26000,11.92M,763.62K,+6.8%,4.6%
902952100,GROW,U S GLOBAL INVS INC,648751,197934,1.47M,447.33K,+43.9%,0.56%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,8943,240,16.58M,444.99K,+2.8%,6.3%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,33000,22500,509.19K,347.18K,+214.3%,0.19%
92556V106,VTRS,VIATRIS INC,56072,26000,488.39K,226.46K,+86.5%,0.19%
37149D204,GIPR,GENERATION INCOME PPTYS INC,204200,118176,326.72K,189.08K,+137.4%,0.12%
86722A103,SXC,SUNCOKE ENERGY INC,69177,20000,636.43K,184K,+40.7%,0.24%
46817M107,JXN,JACKSON FINANCIAL INC,113650,1800,9.52M,150.8K,+1.6%,3.6%
83600C103,SOHO,SOTHERLY HOTELS INC,1170147,169960,865.44K,125.7K,+17%,0.33%
68268W103,OMF,ONEMAIN HLDGS INC,90351,2400,4.42M,117.31K,+2.7%,1.7%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,2558050,33000,8.52M,109.89K,+1.3%,3.3%
15746L100,CBNA,CHAIN BRIDGE BANCORP INC,202500,1000,4.82M,23.78K,+0.5%,1.8%
913290102,UNTY,UNITY BANCORP INC,23726,421,965.65K,17.13K,+1.8%,0.37%
21871X109,CRBG,COREBRIDGE FINL INC,248500,500,7.85M,15.79K,+0.2%,3%
05465C100,AX,AXOS FINANCIAL INC,153230,210,9.89M,13.55K,+0.1%,3.8%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,42804,522,1.04M,12.71K,+1.2%,0.4%
902788108,UMBF,UMB FINL CORP,100475,0,10.16M,0,NO CHANGE,3.9%
37940X102,GPN,GLOBAL PMTS INC,86725,0,8.49M,0,NO CHANGE,3.2%
67103X102,OFG,OFG BANCORP,202430,0,8.1M,0,NO CHANGE,3.1%
92645B103,VCTR,VICTORY CAP HLDGS INC,130782,0,7.57M,0,NO CHANGE,2.9%
70450Y103,PYPL,PAYPAL HLDGS INC,109925,0,7.17M,0,NO CHANGE,2.7%
14316J108,CG,CARLYLE GROUP INC,162135,0,7.07M,0,NO CHANGE,2.7%
29667J101,ESQ,ESQUIRE FINL HLDGS INC,93061,0,7.01M,0,NO CHANGE,2.7%
680277100,OSBC,OLD SECOND BANCORP INC ILL,334250,0,5.56M,0,NO CHANGE,2.1%
496719105,KINS,KINGSTONE COS INC,319264,0,5.32M,0,NO CHANGE,2%
05990K106,BANC,BANC OF CALIFORNIA INC,324325,0,4.6M,0,NO CHANGE,1.8%
67109R109,OPBK,OP BANCORP,254273,0,3.06M,0,NO CHANGE,1.2%
25432X102,DCOM,DIME CMNTY BANCSHARES INC,93438,0,2.61M,0,NO CHANGE,1%
89832Q109,TFC,TRUIST FINL CORP,58000,0,2.39M,0,NO CHANGE,0.91%
852234103,XYZ,BLOCK INC,31400,0,1.71M,0,NO CHANGE,0.65%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,10200,0,1.69M,0,NO CHANGE,0.65%
H42097107,UBS,UBS GROUP AG,47600,0,1.46M,0,NO CHANGE,0.56%
108621103,BWB,BRIDGEWATER BANCSHARES INC,101275,0,1.41M,0,NO CHANGE,0.54%
03076C106,AMP,AMERIPRISE FINL INC,2600,0,1.26M,0,NO CHANGE,0.48%
320557101,INBK,FIRST INTERNET BANCORP,46663,0,1.25M,0,NO CHANGE,0.48%
30303M102,META,META PLATFORMS INC,2080,0,1.2M,0,NO CHANGE,0.46%
860630102,SF,STIFEL FINL CORP,12000,0,1.13M,0,NO CHANGE,0.43%
319390100,FBIZ,FIRST BUSINESS FINL SVCS INC,23650,0,1.12M,0,NO CHANGE,0.43%
92826C839,V,VISA INC,2391,0,837.95K,0,NO CHANGE,0.32%
87165B103,SYF,SYNCHRONY FINANCIAL,12600,0,667.04K,0,NO CHANGE,0.26%
37247D106,GNW,GENWORTH FINL INC,65675,0,465.64K,0,NO CHANGE,0.18%
96208T104,WEX,WEX INC,2801,0,439.81K,0,NO CHANGE,0.17%
63938C108,NAVI,NAVIENT CORPORATION,32195,0,406.62K,0,NO CHANGE,0.16%
24703L202,DELL,DELL TECHNOLOGIES INC,4000,0,364.6K,0,NO CHANGE,0.14%
398905109,GPI,GROUP 1 AUTOMOTIVE INC,618,0,236.04K,0,NO CHANGE,0.09%
037833100,AAPL,APPLE INC,1052,0,233.68K,0,NO CHANGE,0.09%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,9000,0,225K,0,NO CHANGE,0.09%
74164M108,PRI,PRIMERICA INC,790,0,224.78K,0,NO CHANGE,0.09%
46625H100,JPM,JPMORGAN CHASE & CO.,905,0,222K,0,NO CHANGE,0.08%
922908769,VTI,VANGUARD INDEX FDS,785,0,215.75K,0,NO CHANGE,0.08%
023139884,OSG,AMBAC FINL GROUP INC,21435,0,187.56K,0,NO CHANGE,0.07%
23204G100,CUBI,CUSTOMERS BANCORP INC,178415,-386,8.96M,-19.38K,-0.2%,3.4%
48249T106,KIO,KKR INCOME OPPORTUNITIES FD,13820,-5873,169.85K,-72.18K,-29.8%,0.06%
464287630,IWN,ISHARES TR,2915,-580,440.11K,-87.57K,-16.6%,0.17%
947890109,WBS,WEBSTER FINL CORP,74400,-1700,3.84M,-87.64K,-2.2%,1.5%
723561106,PBFS,PIONEER BANCORP INC MD,40896,-8787,478.89K,-102.9K,-17.7%,0.18%
46137V308,PKW,INVESCO EXCHANGE TRADED FD T,8156,-1220,918.9K,-137.45K,-13%,0.35%
78467Y107,MDY,SPDR S&P MIDCAP 400 ETF TR,1339,-272,714.33K,-145.11K,-16.9%,0.27%
69346J106,GHY,PGIM GLOBAL HIGH YIELD FD FO,0,-19000,0,-234.08K,CLOSE,0%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,22016,-1398,3.81M,-242.18K,-6%,1.5%
06738E204,BCS,BARCLAYS PLC,521435,-16000,8.01M,-245.76K,-3%,3.1%
317585404,FISI,FINANCIAL INSTNS INC,0,-10000,0,-272.9K,CLOSE,0%
912909108,X,UNITED STATES STL CORP NEW,0,-12750,0,-433.37K,CLOSE,0%
66405S100,NBN,NORTHEAST BK PORTLAND ME,73433,-24173,6.72M,-2.21M,-24.8%,2.6%
770700102,HOOD,ROBINHOOD MKTS INC,580800,-83500,24.17M,-3.48M,-12.6%,9.2%
Total,,,,,261.41M,9.06M,+3.4%,100%
