CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
516806205,VTLE,VITAL ENERGY INC,335000,335000,7.11M,7.11M,NEW,2.1%
21240E105,VLRS,CONTROLADORA VUELA COMP DE A,1816225,329496,9.48M,1.72M,+22.2%,2.8%
687793109,OSCR,OSCAR HEALTH INC,2950753,0,38.68M,0,NO CHANGE,11.5%
01609W102,BABA,ALIBABA GROUP HLDG LTD,286629,0,37.9M,0,NO CHANGE,11.2%
N82405106,STLA,STELLANTIS N.V,3349412,0,37.55M,0,NO CHANGE,11.1%
87507T101,TBN,TAMBORAN RES CORP,437142,0,10.49M,0,NO CHANGE,3.1%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,134000,0,6.27M,0,NO CHANGE,1.9%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,1435809,-67466,15.78M,-741.45K,-4.5%,4.7%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,0,-50000,0,-3.12M,CLOSE,0%
35909R108,ULCC,FRONTIER GROUP HLDGS INC,4530833,-885388,19.66M,-3.84M,-16.3%,5.8%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,410909,-35000,68.04M,-5.8M,-7.8%,20.2%
17888H103,CIVI,CIVITAS RESOURCES INC,0,-223500,0,-10.25M,CLOSE,0%
91688F104,UPWK,UPWORK INC,3782135,-1138872,49.36M,-14.86M,-23.1%,14.6%
G27358103,DESP,DESPEGAR COM CORP,0,-1647343,0,-31.71M,CLOSE,0%
02005N100,ALLY,ALLY FINL INC,1008399,-1051608,36.78M,-38.35M,-51%,10.9%
Total,,,,,337.1M,-99.84M,-21.2%,100%
