CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G8068L108,SN,SHARKNINJA INC,475000,475000,39.62M,39.62M,NEW,12.4%
11135F101,AVGO,BROADCOM INC,227000,227000,38.01M,38.01M,NEW,11.9%
90138A103,VNET,VNET GROUP INC,3500000,3500000,28.7M,28.7M,NEW,9%
428050108,HSAI,HESAI GROUP,1600000,1600000,23.68M,23.68M,NEW,7.4%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,365200,186685,35.79M,18.29M,+104.6%,11.2%
243537107,DECK,DECKERS OUTDOOR CORP,100000,100000,11.18M,11.18M,NEW,3.5%
45104G104,IBN,ICICI BANK LIMITED,1709864,28602,53.89M,901.54K,+1.7%,16.9%
G0260P102,AS,AMER SPORTS INC,1483969,-16031,39.67M,-428.51K,-1.1%,12.5%
89677Q107,TCOM,TRIP COM GROUP LTD,595755,-33101,37.88M,-2.1M,-5.3%,11.9%
880770102,TER,TERADYNE INC,0,-70000,0,-8.81M,CLOSE,0%
M2029K104,BIRK,BIRKENSTOCK HOLDING PLC,0,-177000,0,-10.03M,CLOSE,0%
65340P106,NXE,NEXGEN ENERGY LTD,0,-2566355,0,-16.94M,CLOSE,0%
482497104,BEKE,KE HLDGS INC,500000,-1100000,10.04M,-22.1M,-68.8%,3.2%
67066G104,NVDA,NVIDIA CORPORATION,0,-455389,0,-61.15M,CLOSE,0%
Total,,,,,318.46M,38.81M,+13.8%,100%
