CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74179A107,BPRN,PRINCETON BANCORP INC,16946,16946,517.7K,517.7K,NEW,0.23%
G8994E103,TT,TRANE TECHNOLOGIES PLC,1000,1000,336.92K,336.92K,NEW,0.15%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,2500,2500,201.78K,201.77K,NEW,0.09%
670100205,NVO,NOVO-NORDISK A S,108100,1150,7.51M,79.86K,+1.1%,3.4%
58933Y105,MRK,MERCK & CO INC,8800,800,789.89K,71.81K,+10%,0.35%
231021106,CMI,CUMMINS INC,17750,200,5.56M,62.69K,+1.1%,2.5%
921909768,VXUS,VANGUARD STAR FDS,27650,1000,1.72M,62.1K,+3.8%,0.77%
478160104,JNJ,JOHNSON & JOHNSON,11050,300,1.83M,49.75K,+2.8%,0.82%
023135106,AMZN,AMAZON COM INC,42150,250,8.02M,47.56K,+0.6%,3.6%
02079K305,GOOGL,ALPHABET INC,71000,250,10.98M,38.66K,+0.4%,4.9%
125523100,CI,THE CIGNA GROUP,10000,100,3.29M,32.9K,+1%,1.5%
717081103,PFE,PFIZER INC,46700,1200,1.18M,30.41K,+2.6%,0.53%
88160R101,TSLA,TESLA INC,6500,100,1.68M,25.92K,+1.6%,0.76%
007903107,AMD,ADVANCED MICRO DEVICES INC,35700,225,3.67M,23.12K,+0.6%,1.6%
67066G104,NVDA,NVIDIA CORPORATION,536350,100,58.13M,10.84K,+0%,26.1%
594918104,MSFT,MICROSOFT CORP,17975,25,6.75M,9.38K,+0.1%,3%
00287Y109,ABBV,ABBVIE INC,45850,0,9.61M,0,NO CHANGE,4.3%
81762P102,NOW,SERVICENOW INC,8075,0,6.43M,0,NO CHANGE,2.9%
38141G104,GS,GOLDMAN SACHS GROUP INC,11050,0,6.04M,0,NO CHANGE,2.7%
91324P102,UNH,UNITEDHEALTH GROUP INC,11450,0,6M,0,NO CHANGE,2.7%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,15475,0,5.46M,0,NO CHANGE,2.4%
92826C839,V,VISA INC,13300,0,4.66M,0,NO CHANGE,2.1%
166764100,CVX,CHEVRON CORP NEW,27100,0,4.53M,0,NO CHANGE,2%
697435105,PANW,PALO ALTO NETWORKS INC,23200,0,3.96M,0,NO CHANGE,1.8%
57636Q104,MA,MASTERCARD INCORPORATED,6925,0,3.8M,0,NO CHANGE,1.7%
922908751,VB,VANGUARD INDEX FDS,17085,0,3.79M,0,NO CHANGE,1.7%
291011104,EMR,EMERSON ELEC CO,30000,0,3.29M,0,NO CHANGE,1.5%
747525103,QCOM,QUALCOMM INC,20900,0,3.21M,0,NO CHANGE,1.4%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,50000,0,2.51M,0,NO CHANGE,1.1%
22160K105,COST,COSTCO WHSL CORP NEW,2400,0,2.27M,0,NO CHANGE,1%
053484101,AVB,AVALONBAY CMNTYS INC,10500,0,2.25M,0,NO CHANGE,1%
654106103,NKE,NIKE INC,34850,0,2.21M,0,NO CHANGE,0.99%
90384S303,ULTA,ULTA BEAUTY INC,5450,0,2M,0,NO CHANGE,0.9%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,3500,0,1.93M,0,NO CHANGE,0.86%
855244109,SBUX,STARBUCKS CORP,18850,0,1.85M,0,NO CHANGE,0.83%
437076102,HD,HOME DEPOT INC,5000,0,1.83M,0,NO CHANGE,0.82%
20030N101,CMCSA,COMCAST CORP NEW,32000,0,1.18M,0,NO CHANGE,0.53%
172967424,C,CITIGROUP INC,5000,0,354.95K,0,NO CHANGE,0.16%
30303M102,META,META PLATFORMS INC,17675,-25,10.19M,-14.41K,-0.1%,4.6%
254687106,DIS,DISNEY WALT CO,42525,-150,4.2M,-14.81K,-0.4%,1.9%
037833100,AAPL,APPLE INC,38725,-100,8.6M,-22.21K,-0.3%,3.9%
31428X106,FDX,FEDEX CORP,17450,-100,4.25M,-24.38K,-0.6%,1.9%
70450Y103,PYPL,PAYPAL HLDGS INC,12300,-800,802.58K,-52.2K,-6.1%,0.36%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,13800,-250,3.43M,-62.16K,-1.8%,1.5%
47012E403,JAKK,JAKKS PAC INC,0,-7250,0,-204.09K,CLOSE,0%
Total,,,,,222.79M,1.21M,+0.5%,100%
