CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,UBER TECHNOLOGIES INC,317920,121990,23.16M,8.89M,+62.3%,3%
464288257,ACWI,ISHARES TR,45874,29703,5.34M,3.46M,+183.7%,0.69%
023135106,AMZN,AMAZON COM INC,292261,17548,55.61M,3.34M,+6.4%,7.2%
037833100,AAPL,APPLE INC,217910,14671,48.4M,3.26M,+7.2%,6.3%
58733R102,MELI,MERCADOLIBRE INC,25122,1036,49.01M,2.02M,+4.3%,6.4%
863667101,SYK,STRYKER CORPORATION,46434,5318,17.29M,1.98M,+12.9%,2.2%
30303M102,META,META PLATFORMS INC,103793,3197,59.82M,1.84M,+3.2%,7.8%
02079K107,GOOG,ALPHABET INC,297028,9994,46.4M,1.56M,+3.5%,6%
697435105,PANW,PALO ALTO NETWORKS INC,194104,6902,33.12M,1.18M,+3.7%,4.3%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,299959,11859,29.39M,1.16M,+4.1%,3.8%
79466L302,CRM,SALESFORCE INC,130871,3810,35.12M,1.02M,+3%,4.6%
81762P102,NOW,SERVICENOW INC,48948,1278,38.97M,1.02M,+2.7%,5.1%
N07059210,ASML,ASML HOLDING N V,36593,1445,24.25M,957.5K,+4.1%,3.1%
46120E602,ISRG,INTUITIVE SURGICAL INC,69766,1702,34.55M,842.96K,+2.5%,4.5%
670100205,NVO,NOVO-NORDISK A S,387531,9779,26.91M,679.05K,+2.6%,3.5%
252131107,DXCM,DEXCOM INC,289813,9047,19.79M,617.82K,+3.2%,2.6%
57636Q104,MA,MASTERCARD INCORPORATED,81024,798,44.41M,437.4K,+1%,5.8%
40415F101,HDB,HDFC BANK LTD,181744,4695,12.08M,311.94K,+2.7%,1.6%
09857L108,BKNG,BOOKING HOLDINGS INC,6130,29,28.24M,133.59K,+0.5%,3.7%
87978U108,TPST,TEMPEST THERAPEUTICS INC,10000,0,7.38K,0,NO CHANGE,<.01%
02079K305,GOOGL,ALPHABET INC,91599,-17,14.16M,-2.63K,-0%,1.8%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,692,-51,368.55K,-27.16K,-6.9%,0.05%
67066G104,NVDA,NVIDIA CORPORATION,1144373,-26847,124.03M,-2.91M,-2.3%,16.1%
G27358103,DESP,DESPEGAR COM CORP,0,-1152330,0,-22.18M,CLOSE,0%
Total,,,,,770.43M,9.59M,+1.1%,100%
